INFO:root:Start Ingesting 2015-10-26T12:48:41.391200+08:00
INFO:root:Start Ingesting 2015-10-26T12:48:47.289662+08:00
INFO:root:Start Ingesting 2015-10-26T13:24:21.291573+08:00
INFO:root:Start Ingesting 2015-10-26T13:26:12.203152+08:00
INFO:root:Start Ingesting 2015-10-26T13:26:51.536140+08:00
INFO:root:Ingest Issues at [2015-10-26T13:26:51.538067+08:00], issue no[151026044]
INFO:root:Ingest Issues at [2015-10-27T13:25:50.400742+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:26:21.093594+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:26:51.832595+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:27:22.552062+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:27:56.772331+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:28:27.452751+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:28:58.647947+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:29:29.376094+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:30:00.654233+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:30:31.592088+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:31:02.305456+08:00], issue no[151027045]
INFO:root:Ingest Issues at [2015-10-27T13:31:33.598401+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:32:06.922215+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:32:37.618567+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:33:08.232074+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:33:38.965067+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:34:09.711747+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:34:40.294252+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:35:11.071357+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:35:41.728354+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:36:12.379405+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:36:43.148427+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:37:13.890559+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:37:44.669157+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:38:16.458042+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:38:47.200713+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:39:18.396708+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:39:49.068891+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:40:22.601215+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:40:53.277998+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:41:24.244483+08:00], issue no[151027046]
INFO:root:Ingest Issues at [2015-10-27T13:41:54.990001+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:42:25.948887+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:42:58.893034+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:43:29.734138+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:44:00.376810+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:44:31.246032+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:45:02.088778+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:45:33.340618+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:46:07.661141+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:46:39.049235+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:47:09.782041+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:47:42.681997+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:48:14.328801+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:48:52.355105+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:49:23.172258+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:49:54.910433+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:50:25.663982+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:50:56.470042+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:51:27.104612+08:00], issue no[151027047]
INFO:root:Ingest Issues at [2015-10-27T13:51:57.877521+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:52:28.567574+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:52:59.701767+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:53:30.290319+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:54:05.868278+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:54:36.700096+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:55:07.391097+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:55:38.046490+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:56:08.876456+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:56:39.588784+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:57:10.216813+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:57:42.061542+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:58:17.380999+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:58:51.122625+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T13:59:53.541571+08:00], not updated yet!
INFO:root:Start Ingesting 2015-10-27T21:19:29.802050+08:00
INFO:root:Ingest Issues at [2015-10-27T21:19:29.804051+08:00], issue no[151027091]
INFO:root:Ingest Issues at [2015-10-27T21:20:05.382419+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:20:36.265827+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:21:07.363993+08:00], issue no[151027092]
INFO:root:Ingest Issues at [2015-10-27T21:21:38.262756+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:22:09.208969+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:22:40.097556+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:23:13.882438+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:23:44.770936+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:24:15.528559+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:24:46.375618+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:25:17.230631+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:25:47.987342+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:26:18.754066+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:26:50.112028+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:27:20.913818+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:27:51.854823+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:28:26.282724+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:28:57.039272+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:29:27.826178+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:30:01.895980+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:30:32.801174+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:31:03.636280+08:00], issue no[151027093]
INFO:root:Ingest Issues at [2015-10-27T21:31:37.797141+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:32:08.539009+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:32:44.492925+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:33:15.390762+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:33:46.210395+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:34:17.947424+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:34:48.819741+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:35:19.715565+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:35:53.891248+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:36:24.661042+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:36:57.302030+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:37:28.492309+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:38:01.387772+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:38:34.823999+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:39:05.774381+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:39:39.009675+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:40:10.003563+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:40:40.953748+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:41:13.338201+08:00], issue no[151027094]
INFO:root:Ingest Issues at [2015-10-27T21:41:48.892370+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:42:19.750002+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:42:50.543377+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:43:21.391212+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:43:52.155858+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:44:23.089682+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:44:57.259407+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:45:30.959625+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:46:04.600296+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:46:39.176101+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:47:13.161235+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:47:44.102422+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:48:14.972218+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:48:49.109879+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:49:20.840950+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:49:56.532189+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:50:29.910730+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:51:01.378851+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:51:34.435032+08:00], issue no[151027095]
INFO:root:Ingest Issues at [2015-10-27T21:52:05.351487+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:52:36.330270+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:53:07.879494+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:53:38.851794+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:54:09.858196+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:54:40.725314+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:55:11.738019+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:55:42.692187+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:56:13.663330+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:56:45.422028+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:57:16.408370+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:57:47.283287+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:58:21.340023+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:58:52.270371+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:59:23.108892+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T21:59:54.960713+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:00:25.809256+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:00:59.984919+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:01:31.004176+08:00], issue no[151027096]
INFO:root:Ingest Issues at [2015-10-27T22:02:02.534109+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:02:35.192765+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:03:06.128267+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:03:40.113573+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:04:11.089928+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:04:45.943665+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:05:16.700090+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:05:47.677858+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:06:20.247329+08:00], issue no[151027097]
INFO:root:Ingest Issues at [2015-10-27T22:06:55.932082+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:07:26.956436+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:07:57.898793+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:08:28.643878+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:08:59.373099+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:09:31.848891+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:10:02.741308+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:10:34.752510+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:11:08.612358+08:00], issue no[151027098]
INFO:root:Ingest Issues at [2015-10-27T22:11:39.433939+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:12:10.292889+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:12:41.352507+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:13:12.227989+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:13:43.185824+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:14:14.174063+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:14:45.087947+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:15:16.652096+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:15:47.660437+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:16:18.607494+08:00], issue no[151027099]
INFO:root:Ingest Issues at [2015-10-27T22:16:49.416848+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:17:20.157398+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:17:50.995297+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:18:21.806654+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:18:53.647716+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:19:24.524115+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:19:55.867159+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:20:26.564256+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:20:57.917452+08:00], issue no[151027100]
INFO:root:Ingest Issues at [2015-10-27T22:21:28.791821+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:21:59.785491+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:22:30.685412+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:23:03.685428+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:23:36.453894+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:24:07.361640+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:24:40.603783+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:25:11.476984+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:25:42.304670+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:26:13.088097+08:00], issue no[151027101]
INFO:root:Ingest Issues at [2015-10-27T22:26:47.735384+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:27:24.604360+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:27:56.608671+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:28:28.706722+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:28:59.715341+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:29:30.488200+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:30:01.359506+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:30:32.228014+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:31:09.074226+08:00], issue no[151027102]
INFO:root:Ingest Issues at [2015-10-27T22:31:40.215613+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:32:13.130929+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:32:44.079418+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:33:14.924563+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:33:48.057446+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:34:21.261855+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:34:52.603864+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:35:23.677321+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:35:54.515651+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:36:25.499049+08:00], issue no[151027103]
INFO:root:Ingest Issues at [2015-10-27T22:37:01.994512+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:37:35.582286+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:38:08.601383+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:38:41.062521+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:39:11.897464+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:39:43.266584+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:40:14.036668+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:40:44.960123+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:41:15.861698+08:00], issue no[151027104]
INFO:root:Ingest Issues at [2015-10-27T22:41:46.720697+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:42:18.280433+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:42:49.256484+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:43:20.145153+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:43:50.940299+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:44:22.168855+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:44:53.017758+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:45:24.432346+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:45:57.706033+08:00], issue no[151027105]
INFO:root:Ingest Issues at [2015-10-27T22:46:31.501416+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:47:02.283677+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:47:32.998666+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:48:03.727982+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:48:34.533138+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:49:05.294864+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:49:36.167904+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:50:07.008099+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:50:38.301971+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:51:10.232296+08:00], issue no[151027106]
INFO:root:Ingest Issues at [2015-10-27T22:51:41.285213+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:52:12.466884+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:52:43.343884+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:53:16.556418+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:53:47.415562+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:54:19.401480+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:54:50.135417+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:55:22.036862+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:55:53.029483+08:00], issue no[151027107]
INFO:root:Ingest Issues at [2015-10-27T22:56:23.769026+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:56:55.423967+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:57:26.837932+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:57:57.627410+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:58:28.409979+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:58:59.125462+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T22:59:30.094757+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:00:00.936240+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:00:33.908229+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:01:09.457177+08:00], issue no[151027108]
INFO:root:Ingest Issues at [2015-10-27T23:01:46.005026+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:02:16.913848+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:02:51.050886+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:03:22.049386+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:04:03.625941+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:04:34.468263+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:05:07.017786+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:05:37.862307+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:06:08.883558+08:00], issue no[151027109]
INFO:root:Ingest Issues at [2015-10-27T23:06:40.340207+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:07:11.551763+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:07:42.641118+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:08:13.649774+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:08:44.635877+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:09:16.510592+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:09:49.726060+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:10:20.600007+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:10:51.576484+08:00], issue no[151027110]
INFO:root:Ingest Issues at [2015-10-27T23:11:22.939711+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:11:54.904478+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:12:26.072288+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:12:56.948739+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:13:27.956767+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:14:02.892487+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:14:34.969177+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:15:05.845026+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:15:39.562043+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:16:21.221704+08:00], issue no[151027111]
INFO:root:Ingest Issues at [2015-10-27T23:17:00.642158+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:17:31.483619+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:18:04.670427+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:18:35.375031+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:19:06.909015+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:19:37.757876+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:20:09.066137+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:20:39.767786+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:21:14.446973+08:00], issue no[151027112]
INFO:root:Ingest Issues at [2015-10-27T23:21:45.356675+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:22:21.652328+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:22:52.449862+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:23:23.296282+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:23:54.312483+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-10-27T23:24:28.442524+08:00], not updated yet!
INFO:root:Start Ingesting 2015-11-04T14:19:12.996929+08:00
INFO:root:Ingest Issues at [2015-11-04T14:19:12.999054+08:00], issue no[151104049]
INFO:root:Ingest Issues at [2015-11-04T14:19:46.077623+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:20:16.963476+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:20:47.762253+08:00], issue no[151104050]
INFO:root:Ingest Issues at [2015-11-04T14:21:18.600315+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:21:49.539146+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:22:20.371554+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:22:51.369388+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:23:22.124659+08:00], not updated yet!
INFO:root:Start Ingesting 2015-11-04T14:24:07.044921+08:00
INFO:root:Ingest Issues at [2015-11-04T14:24:07.047279+08:00], issue no[151104050]
INFO:root:Ingest Issues at [2015-11-04T14:24:38.273067+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:25:09.425655+08:00], not updated yet!
INFO:root:Ingest Issues at [2015-11-04T14:25:40.295447+08:00], not updated yet!
INFO:root:Start Ingesting 2015-11-04T14:26:41.460952+08:00
INFO:root:Ingest Issues at [2015-11-04T14:26:41.463589+08:00], issue no[151104050]
INFO:root:Start Ingesting 2015-11-04T14:27:17.879959+08:00
INFO:root:Ingest Issues at [2015-11-04T14:27:17.882286+08:00], issue no[151104050]
INFO:root:Ingest Issues at [2015-11-04T14:27:48.777644+08:00], not updated yet!
INFO:root:Start Ingesting 2015-11-04T14:28:21.182225+08:00
INFO:root:Ingest Issues at [2015-11-04T14:28:21.184878+08:00], issue no[151104050]
INFO:root:Start Ingesting 2015-11-04T14:29:03.792482+08:00
INFO:root:Ingest Issues at [2015-11-04T14:29:03.796588+08:00], issue no[151104050]
INFO:root:Start Ingesting 2015-11-04T14:29:47.618508+08:00
INFO:root:Ingest Issues at [2015-11-04T14:29:47.621070+08:00], issue no[151104050]
